driver_id,constructor_id,points,grid,position,best_quali_time,season,round,race_name,circuit_id,circuit_name,lat,long,locality,country,date,time,sprint_date
piastri,mclaren,1,2,10,82.804,2024,24,Abu Dhabi Grand Prix,yas_marina,Yas Marina Circuit,24.4672,54.6031,Abu Dhabi,UAE,2024-12-08,13:00:00Z,NA
albon,williams,0,18,11,83.821,2024,24,Abu Dhabi Grand Prix,yas_marina,Yas Marina Circuit,24.4672,54.6031,Abu Dhabi,UAE,2024-12-08,13:00:00Z,NA
tsunoda,rb,0,11,12,83.419,2024,24,Abu Dhabi Grand Prix,yas_marina,Yas Marina Circuit,24.4672,54.6031,Abu Dhabi,UAE,2024-12-08,13:00:00Z,NA
zhou,sauber,0,15,13,83.88,2024,24,Abu Dhabi Grand Prix,yas_marina,Yas Marina Circuit,24.4672,54.6031,Abu Dhabi,UAE,2024-12-08,13:00:00Z,NA
stroll,aston_martin,0,13,14,83.729,2024,24,Abu Dhabi Grand Prix,yas_marina,Yas Marina Circuit,24.4672,54.6031,Abu Dhabi,UAE,2024-12-08,13:00:00Z,NA
doohan,alpine,0,17,15,84.105,2024,24,Abu Dhabi Grand Prix,yas_marina,Yas Marina Circuit,24.4672,54.6031,Abu Dhabi,UAE,2024-12-08,13:00:00Z,NA
kevin_magnussen,haas,0,14,16,83.632,2024,24,Abu Dhabi Grand Prix,yas_marina,Yas Marina Circuit,24.4672,54.6031,Abu Dhabi,UAE,2024-12-08,13:00:00Z,NA
lawson,rb,0,12,17,83.47200000000001,2024,24,Abu Dhabi Grand Prix,yas_marina,Yas Marina Circuit,24.4672,54.6031,Abu Dhabi,UAE,2024-12-08,13:00:00Z,NA
bottas,sauber,0,9,18,83.20400000000001,2024,24,Abu Dhabi Grand Prix,yas_marina,Yas Marina Circuit,24.4672,54.6031,Abu Dhabi,UAE,2024-12-08,13:00:00Z,NA
colapinto,williams,0,20,19,83.912,2024,24,Abu Dhabi Grand Prix,yas_marina,Yas Marina Circuit,24.4672,54.6031,Abu Dhabi,UAE,2024-12-08,13:00:00Z,NA
perez,red_bull,0,10,20,83.264,2024,24,Abu Dhabi Grand Prix,yas_marina,Yas Marina Circuit,24.4672,54.6031,Abu Dhabi,UAE,2024-12-08,13:00:00Z,NA
norris,mclaren,25,1,1,75.096,2025,1,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,2025-03-16,04:00:00Z,NA
max_verstappen,red_bull,18,3,2,75.481,2025,1,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,2025-03-16,04:00:00Z,NA
russell,mercedes,15,4,3,75.54599999999999,2025,1,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,2025-03-16,04:00:00Z,NA
antonelli,mercedes,12,16,4,76.525,2025,1,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,2025-03-16,04:00:00Z,NA
albon,williams,10,6,5,75.737,2025,1,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,2025-03-16,04:00:00Z,NA
stroll,aston_martin,8,13,6,76.369,2025,1,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,2025-03-16,04:00:00Z,NA
hulkenberg,sauber,6,17,7,76.57900000000001,2025,1,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,2025-03-16,04:00:00Z,NA
leclerc,ferrari,4,7,8,75.755,2025,1,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,2025-03-16,04:00:00Z,NA
piastri,mclaren,2,2,9,75.18,2025,1,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,2025-03-16,04:00:00Z,NA
hamilton,ferrari,1,8,10,75.919,2025,1,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,2025-03-16,04:00:00Z,NA
gasly,alpine,0,9,11,75.98,2025,1,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,2025-03-16,04:00:00Z,NA
tsunoda,rb,0,5,12,75.67,2025,1,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,2025-03-16,04:00:00Z,NA
ocon,haas,0,19,13,77.14699999999999,2025,1,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,2025-03-16,04:00:00Z,NA
bearman,haas,0,20,14,Inf,2025,1,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,2025-03-16,04:00:00Z,NA
lawson,red_bull,0,18,15,77.094,2025,1,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,2025-03-16,04:00:00Z,NA
bortoleto,sauber,0,15,16,76.51599999999999,2025,1,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,2025-03-16,04:00:00Z,NA
alonso,aston_martin,0,12,17,76.288,2025,1,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,2025-03-16,04:00:00Z,NA
sainz,williams,0,10,18,75.931,2025,1,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,2025-03-16,04:00:00Z,NA
doohan,alpine,0,14,19,76.315,2025,1,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,2025-03-16,04:00:00Z,NA
hadjar,rb,0,11,20,76.175,2025,1,Australian Grand Prix,albert_park,Albert Park Grand Prix Circuit,-37.8497,144.968,Melbourne,Australia,2025-03-16,04:00:00Z,NA
piastri,mclaren,25,1,1,90.64099999999999,2025,2,Chinese Grand Prix,shanghai,Shanghai International Circuit,31.3389,121.22,Shanghai,China,2025-03-23,07:00:00Z,2025-03-22
norris,mclaren,18,3,2,90.787,2025,2,Chinese Grand Prix,shanghai,Shanghai International Circuit,31.3389,121.22,Shanghai,China,2025-03-23,07:00:00Z,2025-03-22
russell,mercedes,15,2,3,90.723,2025,2,Chinese Grand Prix,shanghai,Shanghai International Circuit,31.3389,121.22,Shanghai,China,2025-03-23,07:00:00Z,2025-03-22
max_verstappen,red_bull,12,4,4,90.81700000000001,2025,2,Chinese Grand Prix,shanghai,Shanghai International Circuit,31.3389,121.22,Shanghai,China,2025-03-23,07:00:00Z,2025-03-22
ocon,haas,10,11,5,91.625,2025,2,Chinese Grand Prix,shanghai,Shanghai International Circuit,31.3389,121.22,Shanghai,China,2025-03-23,07:00:00Z,2025-03-22
antonelli,mercedes,8,8,6,91.10300000000001,2025,2,Chinese Grand Prix,shanghai,Shanghai International Circuit,31.3389,121.22,Shanghai,China,2025-03-23,07:00:00Z,2025-03-22
albon,williams,6,10,7,91.503,2025,2,Chinese Grand Prix,shanghai,Shanghai International Circuit,31.3389,121.22,Shanghai,China,2025-03-23,07:00:00Z,2025-03-22
bearman,haas,4,17,8,92.018,2025,2,Chinese Grand Prix,shanghai,Shanghai International Circuit,31.3389,121.22,Shanghai,China,2025-03-23,07:00:00Z,2025-03-22
stroll,aston_martin,2,14,9,91.773,2025,2,Chinese Grand Prix,shanghai,Shanghai International Circuit,31.3389,121.22,Shanghai,China,2025-03-23,07:00:00Z,2025-03-22
sainz,williams,1,15,10,91.628,2025,2,Chinese Grand Prix,shanghai,Shanghai International Circuit,31.3389,121.22,Shanghai,China,2025-03-23,07:00:00Z,2025-03-22
hadjar,rb,0,7,11,91.07900000000001,2025,2,Chinese Grand Prix,shanghai,Shanghai International Circuit,31.3389,121.22,Shanghai,China,2025-03-23,07:00:00Z,2025-03-22
lawson,red_bull,0,20,12,92.174,2025,2,Chinese Grand Prix,shanghai,Shanghai International Circuit,31.3389,121.22,Shanghai,China,2025-03-23,07:00:00Z,2025-03-22
doohan,alpine,0,18,13,92.092,2025,2,Chinese Grand Prix,shanghai,Shanghai International Circuit,31.3389,121.22,Shanghai,China,2025-03-23,07:00:00Z,2025-03-22
bortoleto,sauber,0,19,14,92.14099999999999,2025,2,Chinese Grand Prix,shanghai,Shanghai International Circuit,31.3389,121.22,Shanghai,China,2025-03-23,07:00:00Z,2025-03-22
hulkenberg,sauber,0,12,15,91.632,2025,2,Chinese Grand Prix,shanghai,Shanghai International Circuit,31.3389,121.22,Shanghai,China,2025-03-23,07:00:00Z,2025-03-22
tsunoda,rb,0,9,16,91.238,2025,2,Chinese Grand Prix,shanghai,Shanghai International Circuit,31.3389,121.22,Shanghai,China,2025-03-23,07:00:00Z,2025-03-22
alonso,aston_martin,0,13,17,91.688,2025,2,Chinese Grand Prix,shanghai,Shanghai International Circuit,31.3389,121.22,Shanghai,China,2025-03-23,07:00:00Z,2025-03-22
leclerc,ferrari,0,6,18,91.021,2025,2,Chinese Grand Prix,shanghai,Shanghai International Circuit,31.3389,121.22,Shanghai,China,2025-03-23,07:00:00Z,2025-03-22
hamilton,ferrari,0,5,19,90.92699999999999,2025,2,Chinese Grand Prix,shanghai,Shanghai International Circuit,31.3389,121.22,Shanghai,China,2025-03-23,07:00:00Z,2025-03-22
gasly,alpine,0,16,20,91.992,2025,2,Chinese Grand Prix,shanghai,Shanghai International Circuit,31.3389,121.22,Shanghai,China,2025-03-23,07:00:00Z,2025-03-22
max_verstappen,red_bull,25,1,1,86.983,2025,3,Japanese Grand Prix,suzuka,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,2025-04-06,05:00:00Z,NA
norris,mclaren,18,2,2,86.995,2025,3,Japanese Grand Prix,suzuka,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,2025-04-06,05:00:00Z,NA
piastri,mclaren,15,3,3,87.027,2025,3,Japanese Grand Prix,suzuka,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,2025-04-06,05:00:00Z,NA
leclerc,ferrari,12,4,4,87.299,2025,3,Japanese Grand Prix,suzuka,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,2025-04-06,05:00:00Z,NA
russell,mercedes,10,5,5,87.318,2025,3,Japanese Grand Prix,suzuka,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,2025-04-06,05:00:00Z,NA
antonelli,mercedes,8,6,6,87.555,2025,3,Japanese Grand Prix,suzuka,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,2025-04-06,05:00:00Z,NA
hamilton,ferrari,6,8,7,87.61,2025,3,Japanese Grand Prix,suzuka,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,2025-04-06,05:00:00Z,NA
hadjar,rb,4,7,8,87.569,2025,3,Japanese Grand Prix,suzuka,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,2025-04-06,05:00:00Z,NA
albon,williams,2,9,9,87.615,2025,3,Japanese Grand Prix,suzuka,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,2025-04-06,05:00:00Z,NA
bearman,haas,1,10,10,87.711,2025,3,Japanese Grand Prix,suzuka,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,2025-04-06,05:00:00Z,NA
alonso,aston_martin,0,12,11,87.89699999999999,2025,3,Japanese Grand Prix,suzuka,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,2025-04-06,05:00:00Z,NA
tsunoda,red_bull,0,14,12,87.967,2025,3,Japanese Grand Prix,suzuka,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,2025-04-06,05:00:00Z,NA
gasly,alpine,0,11,13,87.822,2025,3,Japanese Grand Prix,suzuka,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,2025-04-06,05:00:00Z,NA
sainz,williams,0,15,14,87.836,2025,3,Japanese Grand Prix,suzuka,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,2025-04-06,05:00:00Z,NA
doohan,alpine,0,19,15,88.877,2025,3,Japanese Grand Prix,suzuka,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,2025-04-06,05:00:00Z,NA
hulkenberg,sauber,0,16,16,88.57,2025,3,Japanese Grand Prix,suzuka,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,2025-04-06,05:00:00Z,NA
lawson,rb,0,13,17,87.906,2025,3,Japanese Grand Prix,suzuka,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,2025-04-06,05:00:00Z,NA
ocon,haas,0,18,18,88.696,2025,3,Japanese Grand Prix,suzuka,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,2025-04-06,05:00:00Z,NA
bortoleto,sauber,0,17,19,88.622,2025,3,Japanese Grand Prix,suzuka,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,2025-04-06,05:00:00Z,NA
stroll,aston_martin,0,20,20,89.271,2025,3,Japanese Grand Prix,suzuka,Suzuka Circuit,34.8431,136.541,Suzuka,Japan,2025-04-06,05:00:00Z,NA
piastri,mclaren,25,1,1,89.84100000000001,2025,4,Bahrain Grand Prix,bahrain,Bahrain International Circuit,26.0325,50.5106,Sakhir,Bahrain,2025-04-13,15:00:00Z,NA
russell,mercedes,18,3,2,90.009,2025,4,Bahrain Grand Prix,bahrain,Bahrain International Circuit,26.0325,50.5106,Sakhir,Bahrain,2025-04-13,15:00:00Z,NA
norris,mclaren,15,6,3,90.267,2025,4,Bahrain Grand Prix,bahrain,Bahrain International Circuit,26.0325,50.5106,Sakhir,Bahrain,2025-04-13,15:00:00Z,NA
leclerc,ferrari,12,2,4,90.175,2025,4,Bahrain Grand Prix,bahrain,Bahrain International Circuit,26.0325,50.5106,Sakhir,Bahrain,2025-04-13,15:00:00Z,NA
hamilton,ferrari,10,9,5,90.77199999999999,2025,4,Bahrain Grand Prix,bahrain,Bahrain International Circuit,26.0325,50.5106,Sakhir,Bahrain,2025-04-13,15:00:00Z,NA
max_verstappen,red_bull,8,7,6,90.423,2025,4,Bahrain Grand Prix,bahrain,Bahrain International Circuit,26.0325,50.5106,Sakhir,Bahrain,2025-04-13,15:00:00Z,NA
gasly,alpine,6,4,7,90.21600000000001,2025,4,Bahrain Grand Prix,bahrain,Bahrain International Circuit,26.0325,50.5106,Sakhir,Bahrain,2025-04-13,15:00:00Z,NA
ocon,haas,4,14,8,91.594,2025,4,Bahrain Grand Prix,bahrain,Bahrain International Circuit,26.0325,50.5106,Sakhir,Bahrain,2025-04-13,15:00:00Z,NA
tsunoda,red_bull,2,10,9,91.22800000000001,2025,4,Bahrain Grand Prix,bahrain,Bahrain International Circuit,26.0325,50.5106,Sakhir,Bahrain,2025-04-13,15:00:00Z,NA
bearman,haas,1,20,10,92.37299999999999,2025,4,Bahrain Grand Prix,bahrain,Bahrain International Circuit,26.0325,50.5106,Sakhir,Bahrain,2025-04-13,15:00:00Z,NA
antonelli,mercedes,0,5,11,90.213,2025,4,Bahrain Grand Prix,bahrain,Bahrain International Circuit,26.0325,50.5106,Sakhir,Bahrain,2025-04-13,15:00:00Z,NA
albon,williams,0,15,12,92.03999999999999,2025,4,Bahrain Grand Prix,bahrain,Bahrain International Circuit,26.0325,50.5106,Sakhir,Bahrain,2025-04-13,15:00:00Z,NA
hadjar,rb,0,12,13,91.271,2025,4,Bahrain Grand Prix,bahrain,Bahrain International Circuit,26.0325,50.5106,Sakhir,Bahrain,2025-04-13,15:00:00Z,NA
doohan,alpine,0,11,14,91.245,2025,4,Bahrain Grand Prix,bahrain,Bahrain International Circuit,26.0325,50.5106,Sakhir,Bahrain,2025-04-13,15:00:00Z,NA
alonso,aston_martin,0,13,15,91.634,2025,4,Bahrain Grand Prix,bahrain,Bahrain International Circuit,26.0325,50.5106,Sakhir,Bahrain,2025-04-13,15:00:00Z,NA
lawson,rb,0,17,16,92.16499999999999,2025,4,Bahrain Grand Prix,bahrain,Bahrain International Circuit,26.0325,50.5106,Sakhir,Bahrain,2025-04-13,15:00:00Z,NA
stroll,aston_martin,0,19,17,92.283,2025,4,Bahrain Grand Prix,bahrain,Bahrain International Circuit,26.0325,50.5106,Sakhir,Bahrain,2025-04-13,15:00:00Z,NA
bortoleto,sauber,0,18,18,92.186,2025,4,Bahrain Grand Prix,bahrain,Bahrain International Circuit,26.0325,50.5106,Sakhir,Bahrain,2025-04-13,15:00:00Z,NA
sainz,williams,0,8,19,90.68,2025,4,Bahrain Grand Prix,bahrain,Bahrain International Circuit,26.0325,50.5106,Sakhir,Bahrain,2025-04-13,15:00:00Z,NA
hulkenberg,sauber,0,16,20,92.06700000000001,2025,4,Bahrain Grand Prix,bahrain,Bahrain International Circuit,26.0325,50.5106,Sakhir,Bahrain,2025-04-13,15:00:00Z,NA
piastri,mclaren,25,2,1,87.304,2025,5,Saudi Arabian Grand Prix,jeddah,Jeddah Corniche Circuit,21.6319,39.1044,Jeddah,Saudi Arabia,2025-04-20,17:00:00Z,NA
max_verstappen,red_bull,18,1,2,87.294,2025,5,Saudi Arabian Grand Prix,jeddah,Jeddah Corniche Circuit,21.6319,39.1044,Jeddah,Saudi Arabia,2025-04-20,17:00:00Z,NA
leclerc,ferrari,15,4,3,87.67,2025,5,Saudi Arabian Grand Prix,jeddah,Jeddah Corniche Circuit,21.6319,39.1044,Jeddah,Saudi Arabia,2025-04-20,17:00:00Z,NA
norris,mclaren,12,10,4,87.481,2025,5,Saudi Arabian Grand Prix,jeddah,Jeddah Corniche Circuit,21.6319,39.1044,Jeddah,Saudi Arabia,2025-04-20,17:00:00Z,NA
russell,mercedes,10,3,5,87.407,2025,5,Saudi Arabian Grand Prix,jeddah,Jeddah Corniche Circuit,21.6319,39.1044,Jeddah,Saudi Arabia,2025-04-20,17:00:00Z,NA
antonelli,mercedes,8,5,6,87.798,2025,5,Saudi Arabian Grand Prix,jeddah,Jeddah Corniche Circuit,21.6319,39.1044,Jeddah,Saudi Arabia,2025-04-20,17:00:00Z,NA
hamilton,ferrari,6,7,7,88.102,2025,5,Saudi Arabian Grand Prix,jeddah,Jeddah Corniche Circuit,21.6319,39.1044,Jeddah,Saudi Arabia,2025-04-20,17:00:00Z,NA
sainz,williams,4,6,8,88.024,2025,5,Saudi Arabian Grand Prix,jeddah,Jeddah Corniche Circuit,21.6319,39.1044,Jeddah,Saudi Arabia,2025-04-20,17:00:00Z,NA
albon,williams,2,11,9,88.10900000000001,2025,5,Saudi Arabian Grand Prix,jeddah,Jeddah Corniche Circuit,21.6319,39.1044,Jeddah,Saudi Arabia,2025-04-20,17:00:00Z,NA
hadjar,rb,1,14,10,88.418,2025,5,Saudi Arabian Grand Prix,jeddah,Jeddah Corniche Circuit,21.6319,39.1044,Jeddah,Saudi Arabia,2025-04-20,17:00:00Z,NA
alonso,aston_martin,0,13,11,88.303,2025,5,Saudi Arabian Grand Prix,jeddah,Jeddah Corniche Circuit,21.6319,39.1044,Jeddah,Saudi Arabia,2025-04-20,17:00:00Z,NA
lawson,rb,0,12,12,88.191,2025,5,Saudi Arabian Grand Prix,jeddah,Jeddah Corniche Circuit,21.6319,39.1044,Jeddah,Saudi Arabia,2025-04-20,17:00:00Z,NA
bearman,haas,0,15,13,88.536,2025,5,Saudi Arabian Grand Prix,jeddah,Jeddah Corniche Circuit,21.6319,39.1044,Jeddah,Saudi Arabia,2025-04-20,17:00:00Z,NA
ocon,haas,0,19,14,89.092,2025,5,Saudi Arabian Grand Prix,jeddah,Jeddah Corniche Circuit,21.6319,39.1044,Jeddah,Saudi Arabia,2025-04-20,17:00:00Z,NA
hulkenberg,sauber,0,18,15,88.782,2025,5,Saudi Arabian Grand Prix,jeddah,Jeddah Corniche Circuit,21.6319,39.1044,Jeddah,Saudi Arabia,2025-04-20,17:00:00Z,NA
stroll,aston_martin,0,16,16,88.645,2025,5,Saudi Arabian Grand Prix,jeddah,Jeddah Corniche Circuit,21.6319,39.1044,Jeddah,Saudi Arabia,2025-04-20,17:00:00Z,NA
doohan,alpine,0,17,17,88.739,2025,5,Saudi Arabian Grand Prix,jeddah,Jeddah Corniche Circuit,21.6319,39.1044,Jeddah,Saudi Arabia,2025-04-20,17:00:00Z,NA
bortoleto,sauber,0,20,18,89.462,2025,5,Saudi Arabian Grand Prix,jeddah,Jeddah Corniche Circuit,21.6319,39.1044,Jeddah,Saudi Arabia,2025-04-20,17:00:00Z,NA
tsunoda,red_bull,0,8,19,87.99,2025,5,Saudi Arabian Grand Prix,jeddah,Jeddah Corniche Circuit,21.6319,39.1044,Jeddah,Saudi Arabia,2025-04-20,17:00:00Z,NA
gasly,alpine,0,9,20,88.025,2025,5,Saudi Arabian Grand Prix,jeddah,Jeddah Corniche Circuit,21.6319,39.1044,Jeddah,Saudi Arabia,2025-04-20,17:00:00Z,NA
piastri,mclaren,25,4,1,86.269,2025,6,Miami Grand Prix,miami,Miami International Autodrome,25.9581,-80.2389,Miami,USA,2025-05-04,20:00:00Z,2025-05-03
norris,mclaren,18,2,2,86.269,2025,6,Miami Grand Prix,miami,Miami International Autodrome,25.9581,-80.2389,Miami,USA,2025-05-04,20:00:00Z,2025-05-03
russell,mercedes,15,5,3,86.385,2025,6,Miami Grand Prix,miami,Miami International Autodrome,25.9581,-80.2389,Miami,USA,2025-05-04,20:00:00Z,2025-05-03
max_verstappen,red_bull,12,1,4,86.20400000000001,2025,6,Miami Grand Prix,miami,Miami International Autodrome,25.9581,-80.2389,Miami,USA,2025-05-04,20:00:00Z,2025-05-03
albon,williams,10,7,5,86.682,2025,6,Miami Grand Prix,miami,Miami International Autodrome,25.9581,-80.2389,Miami,USA,2025-05-04,20:00:00Z,2025-05-03
antonelli,mercedes,8,3,6,86.271,2025,6,Miami Grand Prix,miami,Miami International Autodrome,25.9581,-80.2389,Miami,USA,2025-05-04,20:00:00Z,2025-05-03
leclerc,ferrari,6,8,7,86.754,2025,6,Miami Grand Prix,miami,Miami International Autodrome,25.9581,-80.2389,Miami,USA,2025-05-04,20:00:00Z,2025-05-03
hamilton,ferrari,4,12,8,87.006,2025,6,Miami Grand Prix,miami,Miami International Autodrome,25.9581,-80.2389,Miami,USA,2025-05-04,20:00:00Z,2025-05-03
sainz,williams,2,6,9,86.569,2025,6,Miami Grand Prix,miami,Miami International Autodrome,25.9581,-80.2389,Miami,USA,2025-05-04,20:00:00Z,2025-05-03
tsunoda,red_bull,1,10,10,86.943,2025,6,Miami Grand Prix,miami,Miami International Autodrome,25.9581,-80.2389,Miami,USA,2025-05-04,20:00:00Z,2025-05-03
hadjar,rb,0,11,11,86.987,2025,6,Miami Grand Prix,miami,Miami International Autodrome,25.9581,-80.2389,Miami,USA,2025-05-04,20:00:00Z,2025-05-03
ocon,haas,0,9,12,86.824,2025,6,Miami Grand Prix,miami,Miami International Autodrome,25.9581,-80.2389,Miami,USA,2025-05-04,20:00:00Z,2025-05-03
gasly,alpine,0,20,13,87.71000000000001,2025,6,Miami Grand Prix,miami,Miami International Autodrome,25.9581,-80.2389,Miami,USA,2025-05-04,20:00:00Z,2025-05-03
hulkenberg,sauber,0,16,14,87.473,2025,6,Miami Grand Prix,miami,Miami International Autodrome,25.9581,-80.2389,Miami,USA,2025-05-04,20:00:00Z,2025-05-03
alonso,aston_martin,0,17,15,87.604,2025,6,Miami Grand Prix,miami,Miami International Autodrome,25.9581,-80.2389,Miami,USA,2025-05-04,20:00:00Z,2025-05-03
stroll,aston_martin,0,18,16,87.83,2025,6,Miami Grand Prix,miami,Miami International Autodrome,25.9581,-80.2389,Miami,USA,2025-05-04,20:00:00Z,2025-05-03
lawson,rb,0,15,17,87.363,2025,6,Miami Grand Prix,miami,Miami International Autodrome,25.9581,-80.2389,Miami,USA,2025-05-04,20:00:00Z,2025-05-03
bortoleto,sauber,0,13,18,87.151,2025,6,Miami Grand Prix,miami,Miami International Autodrome,25.9581,-80.2389,Miami,USA,2025-05-04,20:00:00Z,2025-05-03
bearman,haas,0,19,19,87.999,2025,6,Miami Grand Prix,miami,Miami International Autodrome,25.9581,-80.2389,Miami,USA,2025-05-04,20:00:00Z,2025-05-03
doohan,alpine,0,14,20,87.186,2025,6,Miami Grand Prix,miami,Miami International Autodrome,25.9581,-80.2389,Miami,USA,2025-05-04,20:00:00Z,2025-05-03
max_verstappen,red_bull,25,2,1,74.70400000000001,2025,7,Emilia Romagna Grand Prix,imola,Autodromo Enzo e Dino Ferrari,44.3439,11.7167,Imola,Italy,2025-05-18,13:00:00Z,NA
norris,mclaren,18,4,2,74.962,2025,7,Emilia Romagna Grand Prix,imola,Autodromo Enzo e Dino Ferrari,44.3439,11.7167,Imola,Italy,2025-05-18,13:00:00Z,NA
piastri,mclaren,15,1,3,74.67,2025,7,Emilia Romagna Grand Prix,imola,Autodromo Enzo e Dino Ferrari,44.3439,11.7167,Imola,Italy,2025-05-18,13:00:00Z,NA
hamilton,ferrari,12,12,4,75.765,2025,7,Emilia Romagna Grand Prix,imola,Autodromo Enzo e Dino Ferrari,44.3439,11.7167,Imola,Italy,2025-05-18,13:00:00Z,NA
albon,williams,10,7,5,75.473,2025,7,Emilia Romagna Grand Prix,imola,Autodromo Enzo e Dino Ferrari,44.3439,11.7167,Imola,Italy,2025-05-18,13:00:00Z,NA
leclerc,ferrari,8,11,6,75.604,2025,7,Emilia Romagna Grand Prix,imola,Autodromo Enzo e Dino Ferrari,44.3439,11.7167,Imola,Italy,2025-05-18,13:00:00Z,NA
russell,mercedes,6,3,7,74.807,2025,7,Emilia Romagna Grand Prix,imola,Autodromo Enzo e Dino Ferrari,44.3439,11.7167,Imola,Italy,2025-05-18,13:00:00Z,NA
sainz,williams,4,6,8,75.19800000000001,2025,7,Emilia Romagna Grand Prix,imola,Autodromo Enzo e Dino Ferrari,44.3439,11.7167,Imola,Italy,2025-05-18,13:00:00Z,NA
hadjar,rb,2,9,9,75.51,2025,7,Emilia Romagna Grand Prix,imola,Autodromo Enzo e Dino Ferrari,44.3439,11.7167,Imola,Italy,2025-05-18,13:00:00Z,NA
tsunoda,red_bull,1,20,10,Inf,2025,7,Emilia Romagna Grand Prix,imola,Autodromo Enzo e Dino Ferrari,44.3439,11.7167,Imola,Italy,2025-05-18,13:00:00Z,NA
alonso,aston_martin,0,5,11,75.431,2025,7,Emilia Romagna Grand Prix,imola,Autodromo Enzo e Dino Ferrari,44.3439,11.7167,Imola,Italy,2025-05-18,13:00:00Z,NA
hulkenberg,sauber,0,17,12,76.518,2025,7,Emilia Romagna Grand Prix,imola,Autodromo Enzo e Dino Ferrari,44.3439,11.7167,Imola,Italy,2025-05-18,13:00:00Z,NA
gasly,alpine,0,10,13,75.505,2025,7,Emilia Romagna Grand Prix,imola,Autodromo Enzo e Dino Ferrari,44.3439,11.7167,Imola,Italy,2025-05-18,13:00:00Z,NA
lawson,rb,0,15,14,76.379,2025,7,Emilia Romagna Grand Prix,imola,Autodromo Enzo e Dino Ferrari,44.3439,11.7167,Imola,Italy,2025-05-18,13:00:00Z,NA
stroll,aston_martin,0,8,15,75.497,2025,7,Emilia Romagna Grand Prix,imola,Autodromo Enzo e Dino Ferrari,44.3439,11.7167,Imola,Italy,2025-05-18,13:00:00Z,NA
colapinto,alpine,0,16,16,76.256,2025,7,Emilia Romagna Grand Prix,imola,Autodromo Enzo e Dino Ferrari,44.3439,11.7167,Imola,Italy,2025-05-18,13:00:00Z,NA
bearman,haas,0,19,17,76.918,2025,7,Emilia Romagna Grand Prix,imola,Autodromo Enzo e Dino Ferrari,44.3439,11.7167,Imola,Italy,2025-05-18,13:00:00Z,NA
bortoleto,sauber,0,14,18,76.26,2025,7,Emilia Romagna Grand Prix,imola,Autodromo Enzo e Dino Ferrari,44.3439,11.7167,Imola,Italy,2025-05-18,13:00:00Z,NA
